,route_id_modified,trip_id_modified,stop_id_modified
31898,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,36091
31899,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,32564
31900,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,39216
31901,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,39211
31902,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,39220
31903,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,39209
31904,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,39215
31905,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,860
31906,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,39335
31907,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,38839
31908,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,26212
31909,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,38750
31910,325,NORMAL_325_Masulkar Colony To Pune Station_Down-0850_0,39591
31911,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,31757
31912,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,34515
31913,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,32143
31914,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,33563
31915,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,32756
31916,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,33195
31917,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,31743
31918,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,34590
31919,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,35088
31920,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,33035
31921,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,35842
31922,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,33884
31923,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,32306
31924,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,33308
31925,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,32446
31926,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,34767
31927,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,34034
31928,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,34852
31929,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,36755
31930,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,35262
31931,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,32336
31932,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,35047
31933,326,NORMAL_326_Chikhali To Pimprigaon_Down-0900_0,35750
31934,326,NORMAL_326_Pimprigaon To Chikhali_Up-0950_0,33548
31935,326,NORMAL_326_Pimprigaon To Chikhali_Up-0950_0,35039
31936,326,NORMAL_326_Pimprigaon To Chikhali_Up-0950_0,35852
31937,326,NORMAL_326_Pimprigaon To Chikhali_Up-0950_0,35725
31938,326,NORMAL_326_Pimprigaon To Chikhali_Up-0950_0,33299
31939,326,NORMAL_326_Pimprigaon To Chikhali_Up-0950_0,34460
31940,326,NORMAL_326_Pimprigaon To Chikhali_Up-0950_0,35414
31941,326,NORMAL_326_Pimprigaon To Chikhali_Up-0840_0,36095
31942,326,NORMAL_326_Pimprigaon To Chikhali_Up-0840_0,33658
31943,326,NORMAL_326_Pimprigaon To Chikhali_Up-0840_0,35881
31944,326,NORMAL_326_Pimprigaon To Chikhali_Up-0840_0,35927
31945,326,NORMAL_326_Pimprigaon To Chikhali_Up-0840_0,33047
31946,326,NORMAL_326_Pimprigaon To Chikhali_Up-0840_0,33748
31947,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,31757
31948,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,34515
31949,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,32143
31950,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,33563
31951,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,32756
31952,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,33195
31953,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,31743
31954,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,34590
31955,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,35088
31956,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,33035
31957,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,35842
31958,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,33884
31959,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,32306
31960,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,33308
31961,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,32446
31962,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,34767
31963,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,34034
31964,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,34852
31965,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,36755
31966,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,35262
31967,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,32336
31968,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,35047
31969,326,NORMAL_326_Chikhali To Pimprigaon_Down-0925_0,35750
31970,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,33548
31971,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,35039
31972,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,35852
31973,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,35725
31974,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,33299
31975,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,34460
31976,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,35414
31977,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,34983
31978,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,33775
31979,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,31939
31980,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,34692
31981,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,35640
31982,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,32191
31983,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,35564
31984,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,36122
31985,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,36095
31986,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,33658
31987,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,35881
31988,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,35927
31989,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,33047
31990,326,NORMAL_326_Pimprigaon To Chikhali_Up-0900_0,33748
31991,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,31757
31992,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,34515
31993,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,32143
31994,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,33563
31995,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,32756
31996,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,33195
31997,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,31743
31998,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,34590
31999,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,35088
32000,326,NORMAL_326_Chikhali To Pimprigaon_Down-0950_0,33035
32001,326,NORMAL_326_Chikhali To Pimprigaon_Down-0840_0,35262
32002,326,NORMAL_326_Chikhali To Pimprigaon_Down-0840_0,32336
32003,326,NORMAL_326_Chikhali To Pimprigaon_Down-0840_0,35047
32004,326,NORMAL_326_Chikhali To Pimprigaon_Down-0840_0,35750
32005,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,33548
32006,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,35039
32007,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,35852
32008,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,35725
32009,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,33299
32010,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,34460
32011,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,35414
32012,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,34983
32013,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,33775
32014,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,31939
32015,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,34692
32016,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,35640
32017,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,32191
32018,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,35564
32019,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,36122
32020,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,36095
32021,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,33658
32022,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,35881
32023,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,35927
32024,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,33047
32025,326,NORMAL_326_Pimprigaon To Chikhali_Up-0925_0,33748
32026,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,34065
32027,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,1116
32028,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,1374
32029,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38848
32030,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38906
32031,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38905
32032,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38849
32033,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38850
32034,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38851
32035,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38852
32036,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38853
32037,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38423
32038,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38854
32039,327A,NORMAL_327A_Nehrunagar Depo To Hinjawadi Maan Phase 3_Up-0820_0,38855
32040,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39093
32041,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39094
32042,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38844
32043,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39339
32044,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39338
32045,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39337
32046,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,31762
32047,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,19163
32048,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39312
32049,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,1034
32050,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,1032
32051,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39311
32052,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39336
32053,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39310
32054,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39309
32055,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,34077
32056,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,18323
32057,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,34065
32058,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,1116
32059,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,1374
32060,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38907
32061,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38848
32062,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38906
32063,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38905
32064,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,39123
32065,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38849
32066,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38850
32067,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38851
32068,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38852
32069,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38853
32070,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38423
32071,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38854
32072,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0820_0,38855
32073,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38456
32074,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38454
32075,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38451
32076,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38449
32077,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38447
32078,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38445
32079,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38441
32080,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38439
32081,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38437
32082,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38435
32083,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38433
32084,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38429
32085,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,717
32086,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,1968
32087,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,1669
32088,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,39169
32089,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38761
32090,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38991
32091,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,1322
32092,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38899
32093,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38900
32094,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,3960
32095,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,4109
32096,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,35974
32097,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38902
32098,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38903
32099,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38904
32100,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,2162
32101,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,37870
32102,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38948
32103,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38947
32104,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38984
32105,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,39093
32106,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,39094
32107,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,38844
32108,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,39339
32109,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,39338
32110,327,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-0910_0,39337
32111,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38842
32112,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38843
32113,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38844
32114,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39563
32115,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39562
32116,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39462
32117,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39427
32118,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39428
32119,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39430
32120,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39576
32121,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39384
32122,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39383
32123,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,35796
32124,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,32159
32125,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,4110
32126,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,1329
32127,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39381
32128,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39380
32129,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,712
32130,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39470
32131,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39268
32132,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,39642
32133,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,1670
32134,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,1969
32135,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38426
32136,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38428
32137,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38432
32138,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38434
32139,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38436
32140,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38438
32141,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38440
32142,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38444
32143,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38446
32144,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38448
32145,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38450
32146,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38453
32147,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0820_0,38455
32148,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39351
32149,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39350
32150,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38424
32151,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39349
32152,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39348
32153,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39347
32154,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39346
32155,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39345
32156,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39593
32157,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39386
32158,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39387
32159,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39344
32160,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39388
32161,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,1375
32162,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,1117
32163,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,31513
32164,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,34592
32165,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,32517
32166,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38811
32167,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38812
32168,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38841
32169,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38813
32170,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38814
32171,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38815
32172,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38816
32173,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,33055
32174,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,33277
32175,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,9354
32176,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38842
32177,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38843
32178,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,38844
32179,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39563
32180,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39562
32181,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39462
32182,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39427
32183,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39428
32184,327,NORMAL_327_Hinjawadi Maan Phase 3 To Alandi_Down-0910_0,39430
32185,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0900_0,33671
32186,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0900_0,32684
32187,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0900_0,34755
32188,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0900_0,39334
32189,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0900_0,39590
32190,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0900_0,39333
32191,328_29,NORMAL_328_Rupeenagar To Nigdi_Down-0920_0,33671
32192,328_29,NORMAL_328_Rupeenagar To Nigdi_Down-0920_0,34838
32193,328_29,NORMAL_328_Rupeenagar To Nigdi_Down-0920_0,34755
32194,328_29,NORMAL_328_Rupeenagar To Nigdi_Down-0920_0,39590
32195,328_29,NORMAL_328_Rupeenagar To Nigdi_Down-0920_0,39333
32196,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0940_0,33671
32197,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0940_0,32684
32198,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0940_0,34755
32199,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0940_0,39334
32200,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0940_0,39590
32201,328_29,NORMAL_328_Nigdi To Rupeenagar_Up-0940_0,39333
32202,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,40315
32203,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,38838
32204,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,32719
32205,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,31394
32206,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,33470
32207,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,34043
32208,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,36871
32209,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,35813
32210,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,35559
32211,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,34213
32212,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,35156
32213,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,35362
32214,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,34173
32215,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,34953
32216,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,33081
32217,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,34249
32218,329,NORMAL_329_Nigdi To Dehugaon Via Dehuroad_Up-0915_0,31590
32219,329,NORMAL_329_Dehugaon To Nigdi Via Dehuroad_Down-0955_0,32658
32220,329,NORMAL_329_Dehugaon To Nigdi Via Dehuroad_Down-0955_0,31597
32221,329,NORMAL_329_Dehugaon To Nigdi Via Dehuroad_Down-0955_0,31850
32222,329,NORMAL_329_Dehugaon To Nigdi Via Dehuroad_Down-0955_0,33051
32223,329,NORMAL_329_Dehugaon To Nigdi Via Dehuroad_Down-0910_0,32658
32224,329,NORMAL_329_Dehugaon To Nigdi Via Dehuroad_Down-0910_0,31597
32225,329,NORMAL_329_Dehugaon To Nigdi Via Dehuroad_Down-0910_0,31850
